AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
-566.40356	689.063	27.237007	-1646.878	-164.19073	629.8298	147.04909	-2046.4465	469.4	169.6	281999	3946.4136	39074.65	126.22689	-83.52811	-40.624126	19.834383	1990.7396531105042
-497.06747	797.11383	112.391754	-1623.0798	113.86841	134.65804	457.44772	-3.8915548	505.66666	193.4	283999	3855.239	38172.227	128.36942	-84.64177	-39.71718	19.972761	2007.0819923877716
-677.91187	1009.09845	67.974	-2231.6592	115.902695	122.53451	359.44455	-17.391129	370.0	215.8	285999	3586.8376	35515.637	126.701546	-84.84387	-37.05096	19.836594	2018.051339149475
111.21883	138.02704	414.72354	-102.72255	-83.55986	486.98013	397.35367	-1495.1472	240.8	280.3	287999	3474.9731	34408.613	128.66763	-87.538216	-35.905373	19.739698	2030.185721874237
30.786243	62.092	166.31984	-19.490538	162.09232	156.24661	498.30234	-11.302999	158.42857	325.7	289999	3501.94	34675.727	129.63133	-89.85694	-36.204483	19.431767	2043.121872663498
87.81868	73.09425	246.04388	2.1914492	43.973595	218.63641	259.0615	-568.9184	188.8	276.8	291999	3481.9783	34478.27	130.29082	-92.51451	-35.98329	20.404871	2054.8728477954865
107.20881	104.06597	331.56113	-5.0064144	83.102745	174.71448	598.46027	-15.757242	174.45454	121.0	293999	3612.3965	35769.273	130.45866	-94.23634	-37.311317	20.683914	2066.341232061386
-173.97626	665.4628	224.54063	-1653.8376	30.322414	368.62827	525.86237	-861.09375	285.0	620.3	295999	3672.011	36359.438	131.78519	-94.251045	-37.869358	19.556753	2081.260418176651
-479.51437	891.41254	353.02173	-1715.5917	141.26816	192.85258	521.80676	-7.075663	822.0	242.0	297999	3588.205	35530.03	129.84259	-94.60073	-37.0441	19.670437	2094.3833281993866
94.960815	107.47713	358.2585	-6.9893546	82.66236	140.32996	425.39532	-28.79651	162.16667	175.6	299999	3607.7039	35723.113	129.91898	-94.52579	-37.20569	19.527702	2104.4248220920563
131.36205	186.69019	590.07574	-24.851883	157.27422	169.7523	591.0908	-1.7719002	209.77777	200.3	301999	3722.991	36864.273	129.785	-97.84887	-38.39277	20.511692	2119.0811743736267
104.93987	148.87013	475.76675	-12.401243	-300.51477	730.21686	149.05544	-2000.8077	158.15384	302.0	303999	3779.3513	37422.184	133.07407	-96.11438	-38.981476	20.99287	2128.9700541496277
154.27103	159.40639	389.92502	7.2248983	-218.34038	1003.3612	599.72217	-2338.7417	315.25	548.1	305999	3915.708	38771.902	131.5233	-96.48462	-40.359306	22.615591	2146.3333156108856
-60.32354	548.5823	512.9636	-1979.7366	110.6157	121.32642	386.3838	3.1267788	195.0	142.3	307999	3948.2583	39094.16	130.90594	-97.074104	-40.673805	21.808538	2155.6433007717133
-151.27364	668.3665	294.568	-1631.2504	-91.26695	676.4215	268.80502	-2095.827	342.0	369.7	309999	4083.2156	40430.098	130.49835	-97.5719	-42.02578	22.263176	2170.0347034931183
-220.2605	712.09875	188.0682	-1808.8757	86.86031	75.451256	248.47833	-0.678599	309.83334	68.4	311999	3995.7388	39564.445	132.7499	-101.25791	-41.141254	22.407728	2178.682213306427
-61.487835	432.95496	165.33968	-1612.4181	98.072914	101.701614	301.9183	1.8082281	136.42857	127.4	313999	3901.365	38630.62	134.00339	-109.6414	-40.20507	21.892738	2190.700431585312
-1617.7803	286.92926	-1330.851	-1904.7095	9.345245	789.8178	691.42865	-1925.5112	1000.0	783.1	315999	3709.7764	36734.656	135.46338	-108.924866	-38.31455	22.810863	2208.00763463974
123.652565	162.35242	440.50345	-109.84623	-125.255455	474.78513	99.51145	-1544.6747	164.71428	189.3	317999	3740.2744	37036.863	135.64265	-118.4079	-38.643692	23.685867	2218.8918566703796
100.68868	150.38918	414.26624	-208.22018	37.965874	55.158688	189.41928	-7.531848	145.0	72.0	319999	3971.2998	39323.727	137.81734	-110.8999	-40.926334	24.626434	2227.9873473644257
96.31045	100.557014	341.72266	5.771396	-74.46441	596.2262	491.5411	-1809.6917	166.1	220.2	321999	4035.5854	39960.26	141.37924	-124.59075	-41.648197	25.645628	2240.3092465400696
-74.814865	518.6276	238.67453	-1858.1102	-174.93854	715.4884	151.80193	-2317.6448	188.0	186.7	323999	4142.035	41014.168	140.5252	-114.05898	-42.706028	25.95032	2250.2420105934143
74.99704	92.006775	269.5863	-65.166435	28.846888	244.72598	340.38776	-631.4357	197.1	218.0	325999	4401.837	43585.76	142.12614	-114.94443	-45.30784	24.974997	2261.9838173389435
50.46994	72.63916	237.16754	-16.847055	-56.035027	284.07675	173.73402	-892.4894	71.47369	189.3	327999	4591.1294	45459.516	144.94821	-115.16836	-47.204292	27.415215	2272.9205725193024
-536.80023	944.36206	346.83563	-1924.7646	-390.4883	917.3452	208.03435	-2524.8577	441.5	259.7	329999	4549.1094	45043.645	143.85219	-116.856636	-46.79675	28.445105	2283.9245483875275
-358.33286	816.08923	123.56246	-1771.6656	-64.62342	534.04346	358.9665	-1629.2935	351.25	240.8	331999	4495.284	44511.05	145.3917	-116.22895	-46.208862	28.257458	2297.443410873413
-914.5947	1008.9553	150.34232	-2094.3916	111.17793	127.22097	379.32303	-20.447529	610.0	183.8	333999	4301.8867	42597.164	145.43532	-116.49151	-44.28244	29.386683	2306.6567492485046
-453.38406	795.5002	224.3435	-1569.9012	-118.84717	612.7489	284.85678	-1944.5511	521.3333	202.9	335999	4188.4224	41474.47	146.50821	-116.84773	-43.183586	29.503416	2320.141767978668
-128.74554	573.0268	298.9188	-1824.3693	-100.385735	739.4931	448.32623	-2283.8428	251.7	293.8	337999	4141.9053	41014.414	147.07574	-118.98226	-42.697018	28.804066	2330.572186231613
-392.81055	935.43243	344.38928	-1996.6443	95.32635	117.50318	385.46066	-25.42787	517.75	114.8	339999	4152.6333	41120.797	146.94551	-122.11093	-42.810913	28.321129	2342.7075564861298
-407.48462	766.8212	55.85881	-1735.3229	-582.3673	798.95715	432.28152	-1732.3287	286.5	800.4	341999	4010.355	39712.96	148.06042	-122.68548	-41.348022	28.245985	2359.870327949524
-305.46945	627.6321	363.40897	-1414.685	-521.6754	748.0544	319.10098	-1842.1335	429.33334	656.2	343999	3935.9536	38976.938	150.43979	-122.38525	-40.60503	27.364239	2375.2717130184174
-383.15796	678.1384	110.72844	-1599.9227	-277.52005	730.37244	420.67136	-1739.4501	379.33334	584.2	345999	4064.7405	40251.695	151.31477	-117.55356	-41.893288	26.644482	2393.3732447624207
-188.02603	592.46075	288.7001	-1355.7218	50.950462	629.9977	730.28406	-1755.7487	358.2	575.6	347999	4114.064	40740.06	154.45328	-121.974236	-42.440113	26.624504	2411.355115175247
30.519924	252.65393	320.7297	-413.84012	30.680105	587.7644	451.3501	-1708.2009	335.6	272.3	349999	4131.842	40916.195	155.46567	-118.5799	-42.643295	29.58993	2420.5448203086853
-458.52704	829.6683	119.04603	-2075.3508	-1087.6892	1324.2858	684.9643	-2807.2327	446.6	742.8	351999	4070.8472	40312.65	158.42426	-125.70947	-42.010914	30.04241	2439.8042187690735
-275.3414	894.27625	286.46442	-2453.3784	-239.12651	1460.8107	1298.0016	-2521.8872	328.57144	811.5	353999	3993.8738	39551.035	158.62637	-113.356766	-41.25914	30.946592	2459.987559080124
-644.45264	973.7066	51.153824	-2021.4573	-189.20108	640.4671	196.93976	-1806.8674	378.0	354.8	355999	3883.5415	38459.43	160.29759	-111.71839	-40.15978	32.59086	2474.101189136505
-123.290375	571.8194	339.55182	-1381.2921	159.86386	131.58223	490.3934	21.746035	349.66666	284.5	357999	3990.873	39522.04	163.23404	-114.27159	-41.31475	31.134151	2485.036833524704
-261.16516	576.7619	264.16608	-1465.4136	-90.00413	699.1302	348.5984	-2155.9563	418.33334	429.5	359999	4098.1143	40583.645	165.615	-115.10154	-42.38331	31.974829	2501.3433701992035
-932.03436	751.2112	-0.7235929	-1840.3776	17.833843	276.15118	278.6436	-771.34247	672.6667	263.1	361999	4133.449	40933.59	167.23656	-113.7057	-42.695816	32.931908	2511.2257964611053
-198.9842	719.057	336.8998	-1785.1367	245.3724	232.04689	640.1079	-5.8354936	294.16666	356.3	363999	4004.6104	39658.93	169.15823	-121.25085	-41.371056	33.303295	2526.216967821121
-41.46997	530.5047	459.1056	-775.72156	-94.11895	616.3756	278.91245	-1919.8867	698.0	221.6	365999	4330.844	42887.86	169.1397	-117.39827	-44.684853	33.11897	2536.5425271987915
-91.82191	409.21643	198.44081	-1162.7052	-156.01874	714.4192	449.84747	-2261.362	231.5	233.4	367999	4484.6094	44410.0	173.38414	-119.64944	-46.22568	34.407223	2548.7812135219574
-240.97946	692.6664	277.71518	-1613.264	-27.241577	123.26553	113.05174	-290.8841	333.8	173.4	369999	4618.2217	45732.79	173.15436	-124.229904	-47.59711	36.767483	2559.848257303238
-166.14555	572.3064	325.6602	-1725.4741	-129.93767	637.2099	714.5452	-1465.9268	268.55554	405.7	371999	4651.528	46062.805	174.48709	-123.799065	-47.935802	38.780373	2574.9601504802704
-210.58772	662.81995	222.67493	-1682.3865	144.27487	126.34141	409.2945	-15.044433	406.16666	174.1	373999	4689.4834	46438.695	175.39522	-124.14997	-48.316616	37.07489	2584.2609128952026
-747.77655	990.4568	19.927473	-2146.2615	368.4243	398.06927	935.55304	-307.55896	482.0	648.3	375999	4742.073	46959.27	176.64682	-123.94199	-48.874302	39.204403	2602.509838104248
149.73672	150.7596	522.94244	-14.982389	320.9356	349.34415	1108.6737	-74.4336	210.1	626.3	377999	4858.725	48113.89	178.07262	-140.34824	-50.04133	37.05433	2617.3029220104218
-155.48982	532.5504	239.6916	-1202.0863	151.80325	131.53343	328.4726	-16.889748	319.0	195.2	379999	4758.082	47117.812	177.89217	-121.46799	-49.049763	36.113155	2629.148359775543
-191.62526	660.9807	360.03586	-1625.7678	-66.99187	811.7531	453.48547	-2409.5244	391.33334	400.5	381999	4903.1543	48553.72	179.67189	-121.3909	-50.45554	36.012367	2642.725485086441
112.27347	180.75075	654.8111	-28.651804	-723.9055	1013.48615	583.81793	-2223.159	154.93333	599.0	383999	5247.4883	51961.7	179.73454	-123.871994	-53.912514	39.226704	2657.9322769641876
268.38593	339.5086	876.95197	-103.273445	-429.5319	823.45483	514.31354	-2003.4694	298.2857	476.6	385999	5675.747	56200.35	181.04495	-121.17129	-58.231983	40.885765	2674.0640408992767
-117.7281	624.44446	328.86948	-1351.8378	-583.2716	1124.4369	345.9084	-2358.9297	420.6	442.9	387999	5831.666	57743.582	181.7356	-121.41318	-59.77887	39.051563	2687.162748813629
166.39302	257.69696	720.26385	-5.053569	196.28458	144.44016	407.24188	7.2889004	280.33334	242.4	389999	5790.9307	57340.42	183.08856	-126.182106	-59.37326	39.66389	2699.589907169342
-223.35754	683.35406	265.74124	-1736.063	-33.904186	803.9789	1058.3562	-2269.3765	288.16666	489.8	391999	5650.8433	55954.0	183.69276	-114.59787	-57.963814	38.96264	2713.6722736358643
-176.37735	648.57526	337.68567	-1288.9882	-302.92133	772.9075	441.28162	-1904.886	457.5	340.8	393999	5474.323	54207.12	184.94928	-120.255806	-56.167786	38.53842	2727.9253556728363
-365.50504	813.615	204.69954	-2081.232	-669.89905	1001.03156	254.42618	-2477.9204	309.33334	534.1	395999	5353.3525	53010.086	186.2891	-124.193184	-54.918453	39.518524	2743.390295267105
-457.00778	993.12585	282.87494	-2167.6707	-855.9531	1041.4274	150.19722	-2426.595	349.25	536.0	397999	5282.3354	52307.555	190.31357	-130.25555	-54.191025	37.90675	2758.080087661743
-162.93155	498.11447	198.83185	-1266.4022	-79.209816	438.03778	200.41313	-1382.1951	398.33334	217.7	399999	5057.0327	50077.94	192.12842	-128.4524	-51.911987	41.861618	2771.1545236110687
-73.94854	371.5588	173.36879	-806.92554	-386.44568	887.8016	222.71895	-2172.3613	332.8	245.2	401999	4985.198	49367.195	197.28464	-138.60284	-51.222744	40.06721	2782.55228638649
-53.490726	659.81714	607.7915	-1839.1235	89.16551	196.65947	342.96793	-367.83508	273.66666	159.7	403999	4718.3896	46726.93	197.30112	-135.50055	-48.564255	39.15054	2795.4864473342896
22.969805	259.14093	283.43546	-650.7351	-130.08119	746.9161	387.86234	-2337.4448	222.66667	193.9	405999	4622.2256	45775.37	196.20767	-129.737	-47.631607	39.760845	2804.3921637535095
157.69952	199.55106	522.7526	-29.81953	-61.400646	741.091	809.80725	-2171.6116	216.55556	282.5	407999	4784.462	47381.03	196.3739	-130.36722	-49.277397	40.474125	2819.2737789154053
-249.12764	748.4891	340.74954	-1528.7227	24.610363	626.3255	940.3268	-1193.2719	409.0	469.8	409999	4790.247	47438.348	194.77435	-125.74163	-49.346977	40.700195	2831.0684311389923
-25.649918	527.8342	602.6216	-860.99866	-27.67901	489.9226	425.69147	-1362.5815	595.5	491.4	411999	4991.102	49426.2	195.36789	-131.04276	-51.370586	40.460243	2846.919541120529
-425.33163	621.13165	60.136597	-1302.0588	-244.74023	919.19574	481.75534	-2092.2722	678.6667	587.6	413999	5101.0977	50514.92	197.19078	-124.57004	-52.457237	37.288822	2862.7256252765656
-468.57074	765.13727	22.849127	-1967.9727	-337.58588	866.9864	781.39026	-2095.6785	392.0	525.2	415999	5270.669	52193.258	199.18402	-127.490906	-54.179028	40.647648	2876.8927721977234
229.61969	110.12729	408.19043	109.96622	73.757416	339.12723	724.9461	-497.51767	404.25	468.7	417999	5362.087	53098.19	201.2354	-121.691986	-55.127937	41.286095	2891.683129787445
-226.89201	505.17398	408.309	-885.5753	76.03563	160.34186	496.86734	-130.33699	426.8	251.1	419999	5327.266	52753.477	194.05547	-119.67914	-54.7442	38.984352	2903.1928522586823
-679.5118	1063.2362	289.7126	-2159.694	-330.19678	937.4027	312.91785	-2367.4324	747.3333	321.3	421999	5209.7676	51590.58	202.69946	-126.39573	-53.586685	39.399036	2916.396801710129
-282.72452	904.54285	362.65598	-1837.859	-19.195217	642.7902	978.1445	-1746.9302	488.75	250.6	423999	5303.5464	52518.68	196.2375	-128.47968	-54.495506	37.201744	2927.701179742813
-1014.98535	1210.2947	195.30928	-2225.28	100.264915	115.850586	270.01523	-84.56615	628.5	242.2	425999	5038.388	49894.453	204.3524	-124.46982	-51.89899	38.244118	2939.9120717048645
-259.7651	1141.122	694.6816	-2209.6355	-58.74717	836.94495	627.0306	-2509.548	722.75	399.8	427999	4988.1533	49397.363	199.52312	-125.244965	-51.33555	34.624718	2953.3150668144226
187.34856	188.6474	459.4968	-28.494236	284.21185	806.8567	1019.1349	-2010.7449	249.33333	671.7	429999	5009.191	49605.652	198.30956	-124.334175	-51.536224	34.71618	2971.2104864120483
438.3327	260.48602	701.7126	48.230824	44.416454	861.20294	859.1589	-2413.1152	607.5	438.9	431999	5447.39	53942.527	204.307	-126.4518	-55.890198	34.490303	2984.6553661823273
-308.95428	859.73944	364.78952	-1785.3176	99.55893	719.5211	907.4243	-1956.6549	477.75	431.0	433999	5822.313	57653.246	205.44962	-125.44307	-59.694973	32.47066	2998.5225081443787
94.33046	75.12112	222.81944	-56.369587	4.822644	557.38446	336.50815	-1638.9851	185.25	341.9	435999	5969.575	59110.754	199.02621	-124.51713	-61.218346	33.280975	3011.499846935272
-327.4144	1035.3531	505.85974	-2102.2212	-575.72015	1037.4769	385.54044	-2454.491	470.75	531.0	437999	6129.974	60698.406	213.2199	-119.71835	-62.843483	35.454227	3025.837762117386
-915.23663	1106.9758	257.90976	-2205.5972	38.55387	90.496025	157.2368	-167.44576	707.0	222.9	439999	6134.9536	60747.81	205.88303	-120.31555	-62.898663	35.58028	3038.7786746025085
-257.71927	764.8182	301.80484	-1775.9271	57.7666	54.0841	174.1768	-3.1640563	380.6	100.5	441999	6279.722	62180.785	209.31079	-119.03619	-64.45797	36.652706	3048.0979895591736
-371.74838	799.8771	263.77686	-1743.9761	-139.33638	568.3055	486.94263	-1427.549	407.0	452.4	443999	6665.7417	66001.57	205.41864	-115.14176	-68.28036	35.961594	3062.817480802536
-577.3761	844.85315	197.0466	-1843.8823	-338.7354	814.2471	296.344	-2169.3455	488.6	297.4	445999	6831.697	67644.26	207.51494	-118.92538	-69.93236	36.11162	3075.217139482498
-235.12534	653.5686	163.02875	-1536.9252	-120.15163	764.34607	420.40274	-2379.8853	281.2	242.6	447999	6955.7886	68872.66	212.24806	-122.33147	-71.14986	36.375015	3088.016621351242
-90.99867	694.25903	748.0715	-1951.4861	-716.95605	1168.0808	172.91751	-2510.477	259.77777	399.9	449999	6929.9595	68617.19	211.41693	-122.9434	-70.82867	38.874203	3101.2977619171143
-860.7711	1118.4733	74.357124	-2459.4634	-698.7257	1092.2477	84.524025	-2551.42	446.8	374.2	451999	6658.599	65931.5	208.77567	-133.22858	-68.16282	39.192287	3115.9647645950317
-133.32172	533.06885	221.30762	-1618.7941	-704.1125	1053.7296	372.60342	-2349.4	225.88889	518.6	453999	6699.791	66339.31	211.08217	-123.208786	-68.67092	40.447994	3130.7757363319397
-615.2391	1073.1409	206.82799	-2131.0808	-156.41281	627.81946	169.89912	-2029.0889	465.0	191.4	455999	6722.7534	66566.69	210.73082	-127.503265	-68.80523	38.077118	3142.095312356949
-818.8689	1045.0414	68.969025	-2137.8809	-289.9182	886.0884	578.45966	-2155.4192	437.8	455.1	457999	6513.962	64500.23	209.84404	-133.83975	-66.7879	38.695644	3156.253944158554
-592.0736	811.83417	12.534393	-2025.332	-1154.7107	859.32916	3.3847399	-2474.4802	404.66666	727.4	459999	6449.333	63860.59	211.50336	-160.28838	-66.16788	39.863094	3173.3858325481415
-109.80323	271.37546	101.92703	-576.0149	-183.71823	645.6143	235.39084	-2080.8	316.5	206.2	461999	6634.502	65693.36	211.97644	-162.3805	-67.93786	40.76938	3186.351875782013
-1287.7183	463.34457	-824.3737	-1751.0629	-143.06111	554.8616	495.9991	-1496.4635	1000.0	351.7	463999	6684.247	66185.74	212.67789	-149.04512	-68.41478	41.027992	3197.1972420215607
-664.66095	809.8239	87.23437	-1911.2595	-744.0877	1071.0477	460.2891	-2254.227	456.16666	496.2	465999	6380.671	63181.234	214.11838	-140.04208	-65.42825	41.206898	3214.6341400146484
-275.86044	861.0901	344.2148	-2365.9004	155.59807	523.3084	839.805	-1220.5652	206.28572	342.7	467999	6212.7905	61519.895	213.3283	-142.80641	-63.819412	41.291454	3226.149291038513
88.266266	872.843	961.1093	-784.5768	-392.69574	952.0275	305.36957	-2568.0557	784.0	272.2	469999	6280.023	62185.527	214.05519	-151.12468	-64.48298	41.28608	3239.563684940338
-380.1237	940.3702	723.5891	-1859.0176	-508.3911	990.9833	772.13416	-2273.254	496.66666	465.3	471999	6177.54	61171.363	211.09676	-134.2622	-63.396805	39.37287	3253.6982731819153
-478.64404	904.8808	17.598232	-2286.7007	-845.14746	872.65594	210.03749	-2190.886	363.4	658.9	473999	6101.0273	60414.25	213.17293	-135.24895	-62.63324	40.61261	3269.658765554428
-61.7229	410.72833	149.28542	-1351.837	419.87442	318.80804	1169.5159	32.45364	196.36363	285.9	475999	6246.882	61857.934	218.14114	-135.19408	-64.11069	41.439243	3283.1471421718597
428.1711	282.06467	904.9772	186.81366	-162.57181	797.8669	408.64594	-2521.6726	285.25	205.6	477999	6250.6343	61895.023	213.91888	-131.73012	-64.13288	42.30635	3293.3717200756073
-358.89417	795.969	260.30734	-1893.3435	664.735	875.56433	1526.5333	-1472.3295	344.75	680.9	479999	6417.411	63545.53	220.23	-137.63911	-65.79738	41.431507	3311.029760837555
-89.68947	768.43585	868.3478	-1487.8121	149.24858	210.96739	603.16864	-216.28752	379.2	191.5	481999	6555.947	64916.562	217.8908	-134.59863	-67.2135	42.074963	3322.3053913116455
332.01007	218.59776	734.4429	81.15243	-679.9256	1342.1116	675.9585	-2868.6255	305.7143	409.4	483999	6591.33	65266.62	218.38387	-141.99901	-67.60799	38.260345	3335.965621471405
-139.21039	736.3661	606.7816	-2160.5945	-10.251251	874.9375	1023.94025	-2099.8303	213.44444	484.7	485999	6591.1255	65264.484	220.49397	-133.1456	-67.60785	38.10205	3351.7398948669434
-231.39487	779.33167	429.17862	-1761.0264	538.7766	288.57593	1116.2876	29.786892	335.2	325.6	487999	6437.877	63747.676	222.0894	-162.48418	-66.01587	38.852943	3363.4979095458984
23.108448	407.6583	393.70663	-1371.8198	-0.32979432	413.4634	570.36096	-1120.1498	174.35715	244.0	489999	6425.8525	63628.58	219.23824	-131.6327	-65.95517	39.48831	3375.219448328018
289.87067	479.50247	1510.5437	-3.4045758	523.3353	447.49893	1620.7888	-2.9777703	220.625	399.0	491999	6600.4814	65357.055	222.8783	-135.4358	-67.64286	44.723663	3388.947305202484
174.15053	211.82063	568.3654	-123.10544	-184.15918	744.55206	246.04504	-2407.2695	286.625	151.4	493999	6783.143	67164.945	226.1207	-137.01921	-69.466324	45.13801	3399.0219507217407
-608.6696	838.4629	410.61835	-1643.0221	103.57731	823.7678	718.836	-2315.6768	595.0	502.8	495999	6840.773	67735.41	225.9036	-132.23958	-70.14564	43.91381	3414.244983434677
-206.70251	632.13574	416.45255	-1073.3942	592.59894	553.1823	1321.1742	-401.43576	442.33334	514.5	497999	7182.3125	71115.8	228.35869	-132.50778	-73.67114	45.940205	3429.468336582184
-179.2524	678.1167	448.63675	-1786.1527	-1163.7152	728.3133	414.8933	-2595.8442	405.7143	979.6	499999	7119.223	70491.39	230.06148	-130.84822	-72.95543	44.12657	3450.14940738678
